Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Wednesday 1 November 2017,18:00,Clear,18°,7,59%,1019 hPa
Wednesday 1 November 2017,18:30,Clear,16°,7,68%,1019 hPa
Wednesday 1 November 2017,19:00,Clear,16°,7,68%,1019 hPa
Wednesday 1 November 2017,19:30,Clear,15°,7,67%,1020 hPa
Wednesday 1 November 2017,20:00,Clear,15°,7,72%,1020 hPa
Wednesday 1 November 2017,20:30,Clear,15°,7,67%,1020 hPa
Wednesday 1 November 2017,21:00,Clear,13°,2,77%,1020 hPa
Wednesday 1 November 2017,21:30,Clear,15°,4,67%,1020 hPa
Wednesday 1 November 2017,22:00,Clear,13°,Calm,77%,1020 hPa
Wednesday 1 November 2017,22:30,Clear,12°,7,76%,1020 hPa
Wednesday 1 November 2017,23:00,Clear,12°,7,76%,1020 hPa
Wednesday 1 November 2017,23:30,Clear,12°,7,76%,1020 hPa
Thursday 2 November 2017,00:00,Clear,11°,7,82%,1020 hPa
Thursday 2 November 2017,00:30,Clear,10°,6,87%,1020 hPa
Thursday 2 November 2017,01:00,Fair,10°,7,87%,1020 hPa
Thursday 2 November 2017,01:30,Fair,10°,6,87%,1020 hPa
Thursday 2 November 2017,02:00,Fair,10°,6,87%,1020 hPa
Thursday 2 November 2017,02:30,Fair,10°,6,87%,1020 hPa
Thursday 2 November 2017,03:00,Fair,11°,9,82%,1020 hPa
Thursday 2 November 2017,03:30,Fair,10°,7,87%,1019 hPa
Thursday 2 November 2017,04:00,Clear,10°,11,87%,1019 hPa
Thursday 2 November 2017,04:30,Fair,10°,6,87%,1019 hPa
Thursday 2 November 2017,05:00,Partly Cloudy,11°,6,82%,1019 hPa
Thursday 2 November 2017,05:30,Partly Cloudy,11°,7,82%,1019 hPa
Thursday 2 November 2017,06:00,Partly Cloudy,10°,9,87%,1019 hPa
Thursday 2 November 2017,06:30,Partly Cloudy,11°,7,87%,1019 hPa
Thursday 2 November 2017,07:00,Partly Cloudy,11°,4,87%,1020 hPa
Thursday 2 November 2017,07:30,Partly Cloudy,11°,4,87%,1020 hPa
Thursday 2 November 2017,08:00,Partly Cloudy,10°,2,87%,1020 hPa
Thursday 2 November 2017,08:30,Partly Cloudy,11°,6,87%,1020 hPa
Thursday 2 November 2017,09:00,Partly Cloudy,12°,6,82%,1020 hPa
Thursday 2 November 2017,09:30,Partly Cloudy,12°,2,88%,1020 hPa
Thursday 2 November 2017,10:00,Mostly Cloudy,13°,4,82%,1020 hPa
Thursday 2 November 2017,10:30,Partly Cloudy,14°,2,82%,1020 hPa
Thursday 2 November 2017,11:00,Partly Cloudy,15°,4,77%,1020 hPa
Thursday 2 November 2017,11:30,Partly Cloudy,15°,4,77%,1020 hPa
Thursday 2 November 2017,12:00,Fair,16°,6,72%,1020 hPa
Thursday 2 November 2017,12:30,Fair,17°,6,>,30 68% 1019 hPa
Thursday 2 November 2017,13:00,Partly Cloudy,17°,4,68%,1019 hPa
Thursday 2 November 2017,13:30,Partly Cloudy,18°,4,64%,1019 hPa
Thursday 2 November 2017,14:00,Mostly Cloudy,19°,6,60%,1018 hPa
Thursday 2 November 2017,14:30,Partly Cloudy,19°,11,56%,1018 hPa
Thursday 2 November 2017,15:00,Partly Cloudy,20°,13,53%,1017 hPa
Thursday 2 November 2017,15:30,Partly Cloudy,20°,13,49%,1017 hPa
Thursday 2 November 2017,16:00,Fair,19°,15,52%,1017 hPa
Thursday 2 November 2017,16:30,Fair,20°,15,>,41 49% 1017 hPa
Thursday 2 November 2017,17:00,Fair,19°,15,>,37 49% 1017 hPa
Thursday 2 November 2017,17:30,Fair,19°,13,49%,1017 hPa
Thursday 2 November 2017,18:00,Fair,19°,11,49%,1017 hPa
Thursday 2 November 2017,18:30,Fair,19°,7,49%,1017 hPa
Thursday 2 November 2017,19:00,Clear,18°,6,56%,1017 hPa
Thursday 2 November 2017,19:30,Clear,17°,2,59%,1017 hPa
Thursday 2 November 2017,20:00,Clear,16°,4,63%,1017 hPa
Thursday 2 November 2017,20:30,Clear,16°,4,63%,1017 hPa
Thursday 2 November 2017,21:00,Clear,15°,2,67%,1017 hPa
Thursday 2 November 2017,21:30,Clear,14°,2,77%,1017 hPa
Thursday 2 November 2017,22:00,Clear,14°,6,77%,1017 hPa
Thursday 2 November 2017,22:30,Clear,13°,7,82%,1017 hPa
Thursday 2 November 2017,23:00,Clear,13°,9,82%,1017 hPa
Thursday 2 November 2017,23:30,Partly Cloudy,12°,6,88%,1017 hPa
Friday 3 November 2017,00:00,Partly Cloudy,13°,6,82%,1017 hPa
Friday 3 November 2017,00:30,Partly Cloudy,12°,4,88%,1016 hPa
Friday 3 November 2017,01:00,Partly Cloudy,12°,7,88%,1016 hPa
Friday 3 November 2017,01:30,Partly Cloudy,12°,2,82%,1016 hPa
Friday 3 November 2017,02:00,Partly Cloudy,12°,2,82%,1015 hPa
Friday 3 November 2017,02:30,Partly Cloudy,11°,7,87%,1015 hPa
Friday 3 November 2017,03:00,Partly Cloudy,12°,4,88%,1015 hPa
Friday 3 November 2017,03:30,Partly Cloudy,12°,2,88%,1015 hPa
Friday 3 November 2017,04:00,Partly Cloudy,11°,Calm,87%,1014 hPa
Friday 3 November 2017,04:30,Partly Cloudy,12°,6,82%,1014 hPa
Friday 3 November 2017,05:00,Partly Cloudy,12°,2,82%,1014 hPa
Friday 3 November 2017,06:00,Mostly Cloudy,13°,6,77%,1014 hPa
Friday 3 November 2017,06:30,Mostly Cloudy,13°,11,88%,1014 hPa
Friday 3 November 2017,07:00,Mostly Cloudy,13°,11,88%,1014 hPa
Friday 3 November 2017,07:30,Mostly Cloudy,13°,6,88%,1014 hPa
Friday 3 November 2017,08:00,Mostly Cloudy,13°,6,88%,1015 hPa
Friday 3 November 2017,08:30,Partly Cloudy,12°,2,94%,1015 hPa
Friday 3 November 2017,09:00,Partly Cloudy,13°,4,88%,1015 hPa
Friday 3 November 2017,09:30,Mostly Cloudy,14°,7,82%,1016 hPa
Friday 3 November 2017,10:00,Mostly Cloudy,14°,9,82%,1016 hPa
Friday 3 November 2017,10:30,Mostly Cloudy,14°,7,82%,1015 hPa
Friday 3 November 2017,11:00,Mostly Cloudy,15°,9,>,30 77% 1016 hPa
Friday 3 November 2017,11:30,Mostly Cloudy,15°,7,77%,1015 hPa
Friday 3 November 2017,12:00,Partly Cloudy,16°,7,72%,1015 hPa
Friday 3 November 2017,12:30,Partly Cloudy,17°,7,>,26 68% 1015 hPa
Friday 3 November 2017,13:00,Partly Cloudy,18°,13,>,33 64% 1015 hPa
Friday 3 November 2017,13:30,Partly Cloudy,18°,15,>,46 64% 1014 hPa
Friday 3 November 2017,14:00,Partly Cloudy,19°,19,60%,1014 hPa
Friday 3 November 2017,14:30,Partly Cloudy,19°,19,56%,1013 hPa
Friday 3 November 2017,15:00,Partly Cloudy,19°,17,56%,1013 hPa
Friday 3 November 2017,15:30,Partly Cloudy,19°,19,>,52 52% 1013 hPa
Friday 3 November 2017,16:00,Partly Cloudy,19°,17,>,35 52% 1013 hPa
Friday 3 November 2017,16:30,Partly Cloudy,19°,15,>,39 52% 1013 hPa
Friday 3 November 2017,17:00,Partly Cloudy,19°,17,>,37 52% 1013 hPa
Friday 3 November 2017,17:30,Fair,18°,13,56%,1012 hPa
Friday 3 November 2017,18:00,Fair,18°,9,56%,1012 hPa
Friday 3 November 2017,18:30,Partly Cloudy,17°,9,63%,1013 hPa
Friday 3 November 2017,19:00,Partly Cloudy,17°,9,63%,1013 hPa
Friday 3 November 2017,19:30,Partly Cloudy,16°,2,68%,1013 hPa
Friday 3 November 2017,20:00,Partly Cloudy,14°,13,77%,1013 hPa
Friday 3 November 2017,20:30,Partly Cloudy,14°,6,72%,1013 hPa
Friday 3 November 2017,21:00,Partly Cloudy,14°,7,72%,1013 hPa
Friday 3 November 2017,21:30,Partly Cloudy,13°,7,77%,1013 hPa
Friday 3 November 2017,22:00,Partly Cloudy,13°,6,77%,1013 hPa
Friday 3 November 2017,22:30,Mostly Cloudy,13°,9,77%,1013 hPa
Friday 3 November 2017,23:00,Mostly Cloudy,12°,6,82%,1013 hPa
Friday 3 November 2017,23:30,Mostly Cloudy,12°,4,82%,1013 hPa
Saturday 4 November 2017,00:00,Mostly Cloudy,11°,7,87%,1013 hPa
Saturday 4 November 2017,00:30,Partly Cloudy,11°,6,87%,1012 hPa
Saturday 4 November 2017,01:00,Rain,11°,2,87%,1012 hPa
Saturday 4 November 2017,01:30,Rain,12°,2,88%,1012 hPa
Saturday 4 November 2017,01:41,Light Rain,11°,2,100%,1012 hPa
Saturday 4 November 2017,02:00,Rain,12°,2,88%,1012 hPa
Saturday 4 November 2017,02:30,Light Rain,11°,6,100%,1012 hPa
Saturday 4 November 2017,03:00,Light Rain,11°,6,100%,1012 hPa
Saturday 4 November 2017,03:30,Light Rain,11°,4,100%,1011 hPa
Saturday 4 November 2017,04:00,Light Rain,12°,Calm,100%,1011 hPa
Saturday 4 November 2017,04:30,Rain,12°,Calm,100%,1011 hPa
Saturday 4 November 2017,05:00,Mist,11°,2,100%,1011 hPa
Saturday 4 November 2017,05:30,Mist,12°,2,100%,1011 hPa
Saturday 4 November 2017,06:00,Rain,11°,2,100%,1011 hPa
Saturday 4 November 2017,06:30,Rain,11°,Calm,100%,1011 hPa
Saturday 4 November 2017,07:00,Rain,11°,2,100%,1011 hPa
Saturday 4 November 2017,07:30,Rain,12°,6,94%,1011 hPa
Saturday 4 November 2017,08:00,Light Rain,12°,7,94%,1011 hPa
Saturday 4 November 2017,08:30,Rain,12°,6,94%,1012 hPa
Saturday 4 November 2017,09:00,Light Rain,12°,4,94%,1012 hPa
Saturday 4 November 2017,09:30,Rain,12°,6,94%,1012 hPa
Saturday 4 November 2017,10:00,Rain,13°,6,88%,1013 hPa
Saturday 4 November 2017,10:30,Light Rain,13°,6,88%,1013 hPa
Saturday 4 November 2017,11:00,Drizzle,13°,11,>,30 88% 1013 hPa
Saturday 4 November 2017,11:30,Drizzle,13°,11,88%,1013 hPa
Saturday 4 November 2017,12:00,Rain,13°,9,88%,1013 hPa
Saturday 4 November 2017,12:30,Mostly Cloudy,13°,15,>,37 82% 1013 hPa
Saturday 4 November 2017,13:00,Rain,15°,11,77%,1012 hPa
Saturday 4 November 2017,13:30,Rain,15°,11,77%,1012 hPa
Saturday 4 November 2017,14:00,Mostly Cloudy,15°,15,72%,1012 hPa
Saturday 4 November 2017,14:30,Mostly Cloudy,15°,15,67%,1012 hPa
Saturday 4 November 2017,15:00,Partly Cloudy,16°,17,63%,1012 hPa
Saturday 4 November 2017,15:30,Partly Cloudy,16°,15,59%,1012 hPa
Saturday 4 November 2017,16:00,Partly Cloudy,16°,15,>,37 63% 1012 hPa
Saturday 4 November 2017,16:30,Partly Cloudy,16°,13,>,32 63% 1012 hPa
Saturday 4 November 2017,17:00,Partly Cloudy,16°,13,63%,1012 hPa
Saturday 4 November 2017,17:30,Mostly Cloudy,16°,13,68%,1012 hPa
Saturday 4 November 2017,18:00,Mostly Cloudy,15°,11,72%,1012 hPa
Saturday 4 November 2017,18:30,Partly Cloudy,14°,7,>,26 77% 1013 hPa
Saturday 4 November 2017,19:00,Fair,14°,11,>,30 77% 1013 hPa
Saturday 4 November 2017,19:30,Partly Cloudy,14°,6,>,24 82% 1014 hPa
Saturday 4 November 2017,20:00,Partly Cloudy,14°,7,82%,1014 hPa
Saturday 4 November 2017,20:30,Fair,14°,11,82%,1014 hPa
Saturday 4 November 2017,21:00,Partly Cloudy,14°,6,82%,1015 hPa
Saturday 4 November 2017,21:30,Mostly Cloudy,13°,4,88%,1015 hPa
Saturday 4 November 2017,22:00,Mostly Cloudy,12°,4,94%,1015 hPa
Saturday 4 November 2017,22:30,Mostly Cloudy,13°,2,88%,1016 hPa
Saturday 4 November 2017,23:00,Mostly Cloudy,12°,6,94%,1016 hPa
Saturday 4 November 2017,23:30,Mostly Cloudy,11°,4,100%,1016 hPa
Sunday 5 November 2017,00:00,Fair,11°,2,100%,1016 hPa
Sunday 5 November 2017,00:30,Partly Cloudy,11°,2,100%,1017 hPa
Sunday 5 November 2017,01:00,Mostly Cloudy,11°,2,100%,1017 hPa
Sunday 5 November 2017,01:30,Fair,11°,4,94%,1017 hPa
Sunday 5 November 2017,02:00,Fair,11°,11,94%,1017 hPa
Sunday 5 November 2017,02:30,Partly Cloudy,12°,13,82%,1018 hPa
Sunday 5 November 2017,03:00,Mostly Cloudy,12°,9,76%,1018 hPa
Sunday 5 November 2017,03:30,Mostly Cloudy,12°,17,76%,1018 hPa
Sunday 5 November 2017,04:00,Partly Cloudy,13°,17,67%,1018 hPa
Sunday 5 November 2017,04:30,Partly Cloudy,12°,17,71%,1019 hPa
Sunday 5 November 2017,05:00,Partly Cloudy,12°,7,71%,1019 hPa
Sunday 5 November 2017,05:30,Partly Cloudy,11°,13,82%,1019 hPa
Sunday 5 November 2017,06:00,Partly Cloudy,12°,15,71%,1019 hPa
Sunday 5 November 2017,06:30,Partly Cloudy,11°,19,76%,1019 hPa
Sunday 5 November 2017,07:00,Partly Cloudy,12°,19,71%,1020 hPa
Sunday 5 November 2017,07:30,Partly Cloudy,12°,19,67%,1020 hPa
Sunday 5 November 2017,08:00,Partly Cloudy,11°,19,66%,1021 hPa
Sunday 5 November 2017,08:30,Partly Cloudy,11°,19,66%,1021 hPa
Sunday 5 November 2017,09:00,Fair,11°,19,62%,1022 hPa
Sunday 5 November 2017,09:30,Partly Cloudy,12°,20,58%,1022 hPa
Sunday 5 November 2017,10:00,Partly Cloudy,11°,20,66%,1022 hPa
Sunday 5 November 2017,10:30,Partly Cloudy,13°,32,>,50 54% 1022 hPa
Sunday 5 November 2017,11:00,Partly Cloudy,13°,26,58%,1022 hPa
Sunday 5 November 2017,11:30,Partly Cloudy,14°,26,51%,1023 hPa
Sunday 5 November 2017,12:00,Partly Cloudy,14°,22,51%,1023 hPa
Sunday 5 November 2017,12:30,Fair,15°,22,48%,1023 hPa
Sunday 5 November 2017,13:00,Fair,15°,22,44%,1022 hPa
Sunday 5 November 2017,13:30,Fair,14°,22,47%,1022 hPa
Sunday 5 November 2017,14:00,Fair,15°,24,41%,1022 hPa
Sunday 5 November 2017,14:30,Fair,15°,24,41%,1022 hPa
Sunday 5 November 2017,15:00,Fair,15°,22,41%,1022 hPa
Sunday 5 November 2017,15:30,Fair,15°,22,39%,1022 hPa
Sunday 5 November 2017,16:00,Fair,15°,20,41%,1022 hPa
Sunday 5 November 2017,16:30,Fair,15°,20,41%,1022 hPa
Sunday 5 November 2017,17:00,Fair,14°,28,41%,1022 hPa
Sunday 5 November 2017,17:30,Fair,14°,19,44%,1022 hPa
Sunday 5 November 2017,18:00,Fair,13°,11,47%,1023 hPa
Sunday 5 November 2017,18:30,Fair,12°,7,50%,1023 hPa
Sunday 5 November 2017,19:00,Partly Cloudy,11°,4,54%,1023 hPa
Sunday 5 November 2017,19:30,Partly Cloudy,11°,6,58%,1023 hPa
Sunday 5 November 2017,20:00,Fair,11°,9,58%,1023 hPa
Sunday 5 November 2017,20:30,Fair,11°,7,58%,1024 hPa
Sunday 5 November 2017,21:00,Fair,11°,4,58%,1024 hPa
Sunday 5 November 2017,21:30,Fair,10°,9,62%,1024 hPa
Sunday 5 November 2017,22:00,Fair,9°,6,66%,1024 hPa
Sunday 5 November 2017,22:30,Clear,10°,11,66%,1024 hPa
Sunday 5 November 2017,23:00,Clear,10°,17,66%,1024 hPa
Sunday 5 November 2017,23:30,Clear,9°,13,66%,1025 hPa
Monday 6 November 2017,00:00,Clear,9°,15,66%,1025 hPa
Monday 6 November 2017,00:30,Clear,9°,13,66%,1025 hPa
Monday 6 November 2017,01:00,Clear,9°,15,66%,1025 hPa
Monday 6 November 2017,01:30,Clear,8°,13,71%,1025 hPa
Monday 6 November 2017,02:00,Clear,8°,11,71%,1025 hPa
Monday 6 November 2017,02:30,Clear,7°,2,76%,1025 hPa
Monday 6 November 2017,03:00,Clear,8°,6,71%,1025 hPa
Monday 6 November 2017,03:30,Fair,10°,4,57%,1024 hPa
Monday 6 November 2017,04:00,Clear,9°,4,61%,1024 hPa
Monday 6 November 2017,04:30,Fair,8°,2,66%,1024 hPa
Monday 6 November 2017,05:00,Fair,7°,2,76%,1024 hPa
Monday 6 November 2017,05:30,Clear,8°,9,71%,1024 hPa
Monday 6 November 2017,06:00,Clear,8°,17,66%,1024 hPa
Monday 6 November 2017,06:30,Clear,8°,17,71%,1024 hPa
Monday 6 November 2017,07:00,Clear,9°,19,66%,1024 hPa
Monday 6 November 2017,07:30,Fair,9°,22,61%,1024 hPa
Monday 6 November 2017,08:00,Fair,9°,19,61%,1024 hPa
Monday 6 November 2017,08:30,Clear,9°,19,61%,1024 hPa
Monday 6 November 2017,09:00,Clear,10°,17,62%,1025 hPa
Monday 6 November 2017,09:30,Fair,10°,15,62%,1025 hPa
Monday 6 November 2017,10:00,Fair,11°,20,58%,1025 hPa
Monday 6 November 2017,10:30,Fair,11°,28,54%,1025 hPa
Monday 6 November 2017,11:00,Fair,12°,22,50%,1025 hPa
Monday 6 November 2017,11:30,Fair,12°,26,54%,1025 hPa
Monday 6 November 2017,12:00,Fair,12°,26,50%,1025 hPa
Monday 6 November 2017,12:30,Fair,14°,15,>,35 44% 1024 hPa
Monday 6 November 2017,13:00,Fair,14°,20,41%,1023 hPa
Monday 6 November 2017,13:30,Fair,14°,26,41%,1023 hPa
Monday 6 November 2017,14:00,Fair,15°,26,39%,1022 hPa
Monday 6 November 2017,14:30,Fair,15°,24,39%,1022 hPa
Monday 6 November 2017,15:00,Fair,14°,22,41%,1022 hPa
Monday 6 November 2017,15:30,Fair,15°,24,36%,1021 hPa
Monday 6 November 2017,16:00,Fair,14°,28,38%,1021 hPa
Monday 6 November 2017,16:30,Clear,14°,26,38%,1021 hPa
Monday 6 November 2017,17:00,Clear,14°,24,38%,1021 hPa
Monday 6 November 2017,17:30,Clear,13°,24,44%,1021 hPa
Monday 6 November 2017,18:00,Clear,12°,24,47%,1021 hPa
Monday 6 November 2017,18:30,Clear,12°,28,47%,1021 hPa
Monday 6 November 2017,19:00,Clear,11°,28,47%,1021 hPa
Monday 6 November 2017,19:30,Clear,11°,26,50%,1021 hPa
Monday 6 November 2017,20:00,Clear,11°,24,47%,1021 hPa
Monday 6 November 2017,20:30,Clear,10°,24,50%,1021 hPa
Monday 6 November 2017,21:00,Clear,10°,24,50%,1021 hPa
Monday 6 November 2017,21:30,Clear,10°,19,50%,1021 hPa
Monday 6 November 2017,22:00,Clear,10°,19,50%,1021 hPa
Monday 6 November 2017,22:30,Clear,9°,19,57%,1021 hPa
Monday 6 November 2017,23:00,Clear,9°,19,57%,1021 hPa
Monday 6 November 2017,23:30,Clear,9°,24,53%,1021 hPa
Tuesday 7 November 2017,00:00,Clear,9°,28,53%,1021 hPa
Tuesday 7 November 2017,00:30,Clear,8°,11,57%,1021 hPa
Tuesday 7 November 2017,01:00,Clear,7°,9,61%,1021 hPa
Tuesday 7 November 2017,01:30,Clear,7°,6,61%,1021 hPa
Tuesday 7 November 2017,02:00,Clear,7°,7,61%,1021 hPa
Tuesday 7 November 2017,02:30,Clear,6°,6,65%,1021 hPa
Tuesday 7 November 2017,03:00,Clear,5°,4,70%,1021 hPa
Tuesday 7 November 2017,03:30,Clear,4°,2,75%,1020 hPa
Tuesday 7 November 2017,04:00,Clear,4°,2,75%,1020 hPa
Tuesday 7 November 2017,04:30,Clear,4°,4,75%,1020 hPa
Tuesday 7 November 2017,05:00,Clear,2°,2,87%,1020 hPa
Tuesday 7 November 2017,05:30,Clear,2°,6,87%,1020 hPa
Tuesday 7 November 2017,06:00,Clear,2°,6,87%,1020 hPa
Tuesday 7 November 2017,06:30,Clear,1°,7,93%,1020 hPa
Tuesday 7 November 2017,07:00,Clear,2°,2,87%,1020 hPa
Tuesday 7 November 2017,07:30,Clear,2°,4,87%,1020 hPa
Tuesday 7 November 2017,08:00,Clear,1°,2,86%,1020 hPa
Tuesday 7 November 2017,08:30,Clear,2°,2,87%,1020 hPa
Tuesday 7 November 2017,09:00,Clear,4°,2,81%,1020 hPa
Tuesday 7 November 2017,09:30,Clear,5°,4,75%,1020 hPa
Tuesday 7 November 2017,10:00,Clear,7°,6,66%,1020 hPa
Tuesday 7 November 2017,10:30,Clear,8°,4,61%,1020 hPa
Tuesday 7 November 2017,11:00,Clear,9°,7,57%,1021 hPa
Tuesday 7 November 2017,11:30,Clear,10°,4,53%,1021 hPa
Tuesday 7 November 2017,12:00,Clear,11°,7,>,28 50% 1020 hPa
Tuesday 7 November 2017,12:30,Clear,12°,9,50%,1020 hPa
Tuesday 7 November 2017,13:00,Clear,13°,6,>,24 44% 1020 hPa
Tuesday 7 November 2017,13:30,Clear,14°,9,41%,1019 hPa
Tuesday 7 November 2017,14:00,Clear,14°,9,41%,1019 hPa
Tuesday 7 November 2017,14:30,Clear,15°,11,39%,1019 hPa
Tuesday 7 November 2017,15:00,Clear,15°,7,41%,1019 hPa
Tuesday 7 November 2017,15:30,Clear,16°,7,39%,1018 hPa
Tuesday 7 November 2017,16:00,Clear,16°,7,42%,1018 hPa
Tuesday 7 November 2017,16:30,Clear,16°,13,42%,1018 hPa
Tuesday 7 November 2017,17:00,Clear,16°,9,42%,1018 hPa
Tuesday 7 November 2017,17:30,Clear,16°,9,48%,1018 hPa
Tuesday 7 November 2017,18:00,Clear,15°,11,51%,1018 hPa
Tuesday 7 November 2017,18:30,Clear,14°,6,55%,1019 hPa
Tuesday 7 November 2017,19:00,Clear,13°,7,58%,1019 hPa
Tuesday 7 November 2017,19:30,Clear,12°,4,62%,1019 hPa
Tuesday 7 November 2017,20:00,Clear,11°,4,66%,1019 hPa
Tuesday 7 November 2017,20:30,Clear,11°,6,66%,1019 hPa
Tuesday 7 November 2017,21:00,Clear,9°,9,71%,1020 hPa
Tuesday 7 November 2017,21:30,Clear,9°,6,71%,1020 hPa
Tuesday 7 November 2017,22:00,Clear,8°,9,76%,1020 hPa
Tuesday 7 November 2017,22:30,Clear,8°,2,76%,1020 hPa
Tuesday 7 November 2017,23:00,Clear,7°,Calm,81%,1020 hPa
Tuesday 7 November 2017,23:30,Clear,6°,6,87%,1020 hPa
Wednesday 8 November 2017,00:00,Clear,8°,4,76%,1020 hPa
Wednesday 8 November 2017,00:30,Clear,6°,6,87%,1021 hPa
Wednesday 8 November 2017,01:00,Clear,5°,2,87%,1021 hPa
Wednesday 8 November 2017,01:30,Clear,5°,Calm,87%,1021 hPa
Wednesday 8 November 2017,02:00,Clear,5°,2,87%,1021 hPa
Wednesday 8 November 2017,02:30,Clear,4°,7,93%,1021 hPa
Wednesday 8 November 2017,03:00,Clear,4°,4,93%,1021 hPa
Wednesday 8 November 2017,03:30,Clear,4°,2,87%,1021 hPa
Wednesday 8 November 2017,04:00,Partly Cloudy,3°,6,93%,1021 hPa
Wednesday 8 November 2017,04:30,Fair,3°,Calm,93%,1021 hPa
Wednesday 8 November 2017,05:00,Fair,3°,2,93%,1022 hPa
Wednesday 8 November 2017,05:30,Partly Cloudy,3°,4,93%,1022 hPa
Wednesday 8 November 2017,06:00,Mostly Cloudy,3°,4,93%,1022 hPa
Wednesday 8 November 2017,06:30,Partly Cloudy,3°,Calm,93%,1022 hPa
Wednesday 8 November 2017,07:00,Fair,4°,4,87%,1022 hPa
Wednesday 8 November 2017,07:30,Partly Cloudy,6°,2,81%,1022 hPa
Wednesday 8 November 2017,08:00,Clear,6°,7,75%,1022 hPa
Wednesday 8 November 2017,08:30,Clear,8°,11,71%,1023 hPa
Wednesday 8 November 2017,09:00,Clear,9°,15,66%,1023 hPa
Wednesday 8 November 2017,09:30,Clear,10°,20,57%,1023 hPa
Wednesday 8 November 2017,10:00,Clear,11°,20,54%,1024 hPa
Wednesday 8 November 2017,10:30,Fair,12°,24,47%,1024 hPa
Wednesday 8 November 2017,11:00,Fair,12°,20,47%,1024 hPa
Wednesday 8 November 2017,11:30,Fair,12°,17,44%,1024 hPa
Wednesday 8 November 2017,12:00,Fair,12°,20,>,39 44% 1024 hPa
Wednesday 8 November 2017,12:30,Fair,13°,24,41%,1024 hPa
Wednesday 8 November 2017,13:00,Fair,13°,19,41%,1023 hPa
Wednesday 8 November 2017,13:30,Fair,13°,17,44%,1023 hPa
Wednesday 8 November 2017,14:00,Fair,14°,9,38%,1022 hPa
Wednesday 8 November 2017,14:30,Fair,13°,9,41%,1022 hPa
Wednesday 8 November 2017,15:00,Fair,14°,11,38%,1022 hPa
Wednesday 8 November 2017,15:30,Fair,14°,13,36%,1022 hPa
Wednesday 8 November 2017,16:00,Fair,14°,19,33%,1022 hPa
Wednesday 8 November 2017,16:30,Fair,14°,19,33%,1022 hPa
Wednesday 8 November 2017,17:00,Fair,13°,19,38%,1022 hPa
Wednesday 8 November 2017,17:30,Partly Cloudy,12°,19,40%,1022 hPa
Wednesday 8 November 2017,18:00,Fair,11°,11,43%,1022 hPa
