Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Tuesday 2 January 2018,12:00,Clear,12°,13,67%,1032 hPa
Tuesday 2 January 2018,12:30,Clear,12°,11,>,33 67% 1032 hPa
Tuesday 2 January 2018,13:00,Fair,12°,13,>,44 67% 1032 hPa
Tuesday 2 January 2018,13:30,Fair,13°,22,>,57 58% 1032 hPa
Tuesday 2 January 2018,14:00,Fair,13°,19,58%,1031 hPa
Tuesday 2 January 2018,14:30,Partly Cloudy,13°,15,58%,1031 hPa
Tuesday 2 January 2018,15:00,Partly Cloudy,14°,13,55%,1031 hPa
Tuesday 2 January 2018,15:30,Mostly Cloudy,13°,17,>,41 62% 1031 hPa
Tuesday 2 January 2018,16:00,Mostly Cloudy,13°,17,62%,1032 hPa
Tuesday 2 January 2018,16:30,Mostly Cloudy,13°,17,>,57 67% 1032 hPa
Tuesday 2 January 2018,17:00,Fair,13°,22,>,57 67% 1032 hPa
Tuesday 2 January 2018,17:30,Fair,12°,17,>,41 71% 1031 hPa
Tuesday 2 January 2018,18:00,Fair,11°,20,71%,1031 hPa
Tuesday 2 January 2018,18:30,Fair,11°,7,76%,1031 hPa
Tuesday 2 January 2018,19:00,Clear,10°,6,82%,1031 hPa
Tuesday 2 January 2018,19:30,Clear,10°,7,82%,1031 hPa
Tuesday 2 January 2018,20:00,Clear,10°,6,82%,1032 hPa
Tuesday 2 January 2018,20:30,Fair,10°,22,82%,1032 hPa
Tuesday 2 January 2018,21:00,Clear,11°,17,76%,1031 hPa
Tuesday 2 January 2018,21:30,Clear,9°,9,87%,1032 hPa
Tuesday 2 January 2018,22:00,Clear,9°,13,87%,1032 hPa
Tuesday 2 January 2018,22:30,Clear,9°,9,87%,1032 hPa
Tuesday 2 January 2018,23:00,Clear,9°,11,93%,1032 hPa
Tuesday 2 January 2018,23:30,Clear,7°,13,100%,1032 hPa
Wednesday 3 January 2018,00:00,Clear,8°,11,93%,1032 hPa
Wednesday 3 January 2018,00:30,Clear,8°,11,100%,1032 hPa
Wednesday 3 January 2018,01:00,Clear,7°,7,100%,1032 hPa
Wednesday 3 January 2018,01:30,Clear,7°,9,100%,1032 hPa
Wednesday 3 January 2018,02:00,Clear,7°,7,100%,1031 hPa
Wednesday 3 January 2018,02:30,Mist,6°,4,100%,1031 hPa
Wednesday 3 January 2018,03:00,Mist,7°,6,100%,1031 hPa
Wednesday 3 January 2018,03:30,Mist,7°,7,100%,1031 hPa
Wednesday 3 January 2018,04:00,Mist,8°,7,100%,1031 hPa
Wednesday 3 January 2018,04:30,Mist,7°,9,100%,1031 hPa
Wednesday 3 January 2018,05:00,Mist,6°,4,100%,1031 hPa
Wednesday 3 January 2018,05:30,Mist,7°,2,100%,1031 hPa
Wednesday 3 January 2018,06:00,Fog,7°,9,100%,1031 hPa
Wednesday 3 January 2018,06:19,Fog,6°,6,100%,1031 hPa
Wednesday 3 January 2018,06:20,Fog,6°,6,100%,1031 hPa
Wednesday 3 January 2018,06:30,Fog,6°,4,100%,1031 hPa
Wednesday 3 January 2018,07:00,Fog,7°,4,100%,1031 hPa
Wednesday 3 January 2018,07:30,Fog,7°,2,100%,1032 hPa
Wednesday 3 January 2018,08:00,Fog,7°,2,100%,1032 hPa
Wednesday 3 January 2018,08:30,Fog,7°,2,100%,1032 hPa
Wednesday 3 January 2018,08:45,Fog,8°,4,100%,1032 hPa
Wednesday 3 January 2018,09:00,Fog,8°,6,100%,1032 hPa
Wednesday 3 January 2018,09:30,Mist,9°,6,100%,1032 hPa
Wednesday 3 January 2018,09:48,Fog Patches,9°,6,100%,1033 hPa
Wednesday 3 January 2018,10:00,Fog Patches,9°,6,100%,1033 hPa
Wednesday 3 January 2018,10:22,Fog Patches,9°,7,>,26 100% 1033 hPa
Wednesday 3 January 2018,10:30,Fog Patches,10°,11,100%,1033 hPa
Wednesday 3 January 2018,11:00,Fog Patches,9°,4,100%,1033 hPa
Wednesday 3 January 2018,11:30,Fog Patches,10°,2,100%,1033 hPa
Wednesday 3 January 2018,12:00,Mist,10°,2,100%,1033 hPa
Wednesday 3 January 2018,12:30,Mostly Cloudy,12°,7,94%,1033 hPa
Wednesday 3 January 2018,13:00,Mostly Cloudy,13°,17,>,37 88% 1032 hPa
Wednesday 3 January 2018,13:30,Partly Cloudy,13°,13,>,35 88% 1032 hPa
Wednesday 3 January 2018,14:00,Fair,13°,17,88%,1031 hPa
Wednesday 3 January 2018,14:30,Fair,14°,17,82%,1031 hPa
Wednesday 3 January 2018,15:00,Fair,14°,19,82%,1031 hPa
Wednesday 3 January 2018,15:30,Fair,14°,19,82%,1030 hPa
Wednesday 3 January 2018,16:00,Fair,14°,19,82%,1030 hPa
Wednesday 3 January 2018,16:30,Fair,14°,20,82%,1030 hPa
Wednesday 3 January 2018,17:00,Fair,13°,20,>,54 82% 1030 hPa
Wednesday 3 January 2018,17:30,Fair,12°,20,88%,1031 hPa
Wednesday 3 January 2018,18:00,Fair,11°,17,94%,1031 hPa
Wednesday 3 January 2018,18:30,Fair,11°,15,>,35 94% 1030 hPa
Wednesday 3 January 2018,19:00,Fair,10°,11,100%,1031 hPa
Wednesday 3 January 2018,19:30,Fair,10°,11,100%,1031 hPa
Wednesday 3 January 2018,20:00,Fair,10°,13,100%,1031 hPa
Wednesday 3 January 2018,20:30,Fair,10°,9,100%,1031 hPa
Wednesday 3 January 2018,21:00,Fair,10°,13,>,32 100% 1030 hPa
Wednesday 3 January 2018,21:30,Fair,9°,4,100%,1031 hPa
Wednesday 3 January 2018,22:00,Fair,9°,9,100%,1031 hPa
Wednesday 3 January 2018,22:30,Fair,10°,7,100%,1030 hPa
Wednesday 3 January 2018,23:00,Fair,9°,6,100%,1031 hPa
Wednesday 3 January 2018,23:30,Fair,8°,6,100%,1031 hPa
Thursday 4 January 2018,00:00,Mist,9°,9,100%,1031 hPa
Thursday 4 January 2018,00:30,Mist,8°,9,100%,1030 hPa
Thursday 4 January 2018,01:00,Mist,8°,6,100%,1030 hPa
Thursday 4 January 2018,01:30,Fog,6°,4,100%,1030 hPa
Thursday 4 January 2018,01:42,Fog,6°,4,100%,1030 hPa
Thursday 4 January 2018,02:00,Fog,7°,6,100%,1030 hPa
Thursday 4 January 2018,02:30,Fog,7°,4,100%,1030 hPa
Thursday 4 January 2018,03:00,Fog,7°,2,100%,1030 hPa
Thursday 4 January 2018,03:30,Fog,7°,2,100%,1029 hPa
Thursday 4 January 2018,04:00,Fog,7°,Calm,100%,1029 hPa
Thursday 4 January 2018,04:30,Fog,8°,Calm,100%,1029 hPa
Thursday 4 January 2018,05:00,Fog,8°,Calm,100%,1029 hPa
Thursday 4 January 2018,05:30,Fog,8°,4,100%,1028 hPa
Thursday 4 January 2018,06:00,Fog,8°,2,100%,1028 hPa
Thursday 4 January 2018,06:30,Fog,8°,2,100%,1028 hPa
Thursday 4 January 2018,06:50,Fog Patches,9°,2,100%,1028 hPa
Thursday 4 January 2018,07:00,Fog Patches,9°,2,100%,1028 hPa
Thursday 4 January 2018,07:30,Mist,8°,4,100%,1028 hPa
Thursday 4 January 2018,08:00,Mist,9°,2,100%,1028 hPa
Thursday 4 January 2018,08:30,Mist,9°,2,100%,1028 hPa
Thursday 4 January 2018,09:00,Mist,9°,Calm,100%,1028 hPa
Thursday 4 January 2018,09:30,Mist,8°,4,100%,1028 hPa
Thursday 4 January 2018,10:00,Mist,8°,2,100%,1028 hPa
Thursday 4 January 2018,10:30,Mist,10°,13,>,41 100% 1028 hPa
Thursday 4 January 2018,11:00,Mostly Cloudy,11°,19,>,39 100% 1028 hPa
Thursday 4 January 2018,11:30,Mostly Cloudy,11°,17,>,44 94% 1028 hPa
Thursday 4 January 2018,12:00,Mostly Cloudy,12°,13,>,41 88% 1028 hPa
Thursday 4 January 2018,12:30,Mostly Cloudy,12°,17,>,52 88% 1028 hPa
Thursday 4 January 2018,13:00,Mostly Cloudy,12°,17,>,44 88% 1027 hPa
Thursday 4 January 2018,13:30,Partly Cloudy,14°,15,>,37 77% 1026 hPa
Thursday 4 January 2018,14:00,Fair,15°,17,72%,1026 hPa
Thursday 4 January 2018,14:30,Fair,15°,15,72%,1025 hPa
Thursday 4 January 2018,15:00,Partly Cloudy,15°,19,72%,1025 hPa
Thursday 4 January 2018,15:30,Mostly Cloudy,14°,20,77%,1024 hPa
Thursday 4 January 2018,16:00,Mostly Cloudy,14°,17,>,46 72% 1024 hPa
Thursday 4 January 2018,16:30,Mostly Cloudy,14°,17,>,43 72% 1024 hPa
Thursday 4 January 2018,17:00,Mostly Cloudy,14°,19,>,48 72% 1024 hPa
Thursday 4 January 2018,17:30,Fair,13°,15,77%,1024 hPa
Thursday 4 January 2018,18:00,Fair,13°,17,77%,1024 hPa
Thursday 4 January 2018,18:30,Partly Cloudy,13°,19,77%,1024 hPa
Thursday 4 January 2018,19:00,Partly Cloudy,12°,20,82%,1024 hPa
Thursday 4 January 2018,19:30,Fair,12°,17,>,37 82% 1023 hPa
Thursday 4 January 2018,20:00,Fair,11°,24,87%,1023 hPa
Thursday 4 January 2018,20:30,Fair,11°,20,87%,1023 hPa
Thursday 4 January 2018,21:00,Clear,11°,19,87%,1023 hPa
Thursday 4 January 2018,21:30,Clear,11°,22,87%,1023 hPa
Thursday 4 January 2018,22:00,Clear,11°,22,87%,1023 hPa
Thursday 4 January 2018,22:30,Clear,11°,17,87%,1023 hPa
Thursday 4 January 2018,23:00,Clear,11°,17,87%,1022 hPa
Thursday 4 January 2018,23:30,Clear,11°,19,87%,1022 hPa
Friday 5 January 2018,00:00,Clear,11°,13,87%,1022 hPa
Friday 5 January 2018,00:30,Clear,9°,11,93%,1021 hPa
Friday 5 January 2018,01:00,Fair,10°,15,87%,1021 hPa
Friday 5 January 2018,01:30,Mostly Cloudy,10°,17,87%,1020 hPa
Friday 5 January 2018,02:00,Mostly Cloudy,10°,20,87%,1020 hPa
Friday 5 January 2018,02:30,Mostly Cloudy,10°,19,87%,1019 hPa
Friday 5 January 2018,03:00,Mostly Cloudy,10°,11,87%,1019 hPa
Friday 5 January 2018,03:30,Mostly Cloudy,9°,11,93%,1019 hPa
Friday 5 January 2018,04:00,Mostly Cloudy,9°,13,93%,1018 hPa
Friday 5 January 2018,04:30,Mostly Cloudy,9°,7,93%,1017 hPa
Friday 5 January 2018,05:00,Partly Cloudy,10°,15,87%,1017 hPa
Friday 5 January 2018,05:30,Mostly Cloudy,10°,17,87%,1016 hPa
Friday 5 January 2018,06:00,Mostly Cloudy,10°,19,82%,1016 hPa
Friday 5 January 2018,06:30,Mostly Cloudy,10°,26,82%,1016 hPa
Friday 5 January 2018,07:00,Mostly Cloudy,9°,22,87%,1016 hPa
Friday 5 January 2018,07:30,Mostly Cloudy,10°,13,>,33 82% 1016 hPa
Friday 5 January 2018,08:00,Mostly Cloudy,10°,17,82%,1015 hPa
Friday 5 January 2018,08:30,Partly Cloudy,9°,20,87%,1015 hPa
Friday 5 January 2018,09:00,Mostly Cloudy,9°,22,87%,1015 hPa
Friday 5 January 2018,09:30,Mostly Cloudy,10°,19,82%,1015 hPa
Friday 5 January 2018,10:00,Mostly Cloudy,10°,17,82%,1015 hPa
Friday 5 January 2018,10:30,Mostly Cloudy,10°,13,82%,1015 hPa
Friday 5 January 2018,11:00,Mostly Cloudy,10°,13,87%,1014 hPa
Friday 5 January 2018,11:30,Mostly Cloudy,10°,19,82%,1014 hPa
Friday 5 January 2018,12:00,Mostly Cloudy,11°,24,>,54 71% 1014 hPa
Friday 5 January 2018,12:30,Mostly Cloudy,11°,20,>,56 71% 1013 hPa
Friday 5 January 2018,13:00,Mostly Cloudy,11°,20,71%,1012 hPa
Friday 5 January 2018,13:30,Mostly Cloudy,12°,22,>,46 67% 1011 hPa
Friday 5 January 2018,14:00,Mostly Cloudy,12°,26,67%,1010 hPa
Friday 5 January 2018,14:30,Mostly Cloudy,12°,22,67%,1010 hPa
Friday 5 January 2018,15:00,Mostly Cloudy,12°,22,67%,1009 hPa
Friday 5 January 2018,15:30,Mostly Cloudy,11°,28,>,59 76% 1009 hPa
Friday 5 January 2018,16:00,Rain,11°,20,76%,1009 hPa
Friday 5 January 2018,16:30,Rain,11°,19,>,54 82% 1009 hPa
Friday 5 January 2018,17:00,Drizzle,10°,19,>,44 93% 1008 hPa
Friday 5 January 2018,17:30,Light Rain,9°,15,100%,1008 hPa
Friday 5 January 2018,18:00,Light Rain,9°,11,100%,1008 hPa
Friday 5 January 2018,18:30,Light Rain,9°,11,100%,1007 hPa
Friday 5 January 2018,19:00,Light Rain,9°,9,100%,1007 hPa
Friday 5 January 2018,19:30,Light Rain,9°,9,100%,1007 hPa
Friday 5 January 2018,20:00,Rain,9°,11,100%,1006 hPa
Friday 5 January 2018,20:30,Rain,9°,13,100%,1006 hPa
Friday 5 January 2018,21:00,Rain,9°,11,100%,1005 hPa
Friday 5 January 2018,21:30,Rain,9°,13,100%,1005 hPa
Friday 5 January 2018,22:00,Drizzle,9°,15,100%,1004 hPa
Friday 5 January 2018,22:30,Drizzle,9°,13,100%,1004 hPa
Friday 5 January 2018,23:00,Drizzle,9°,17,100%,1003 hPa
Friday 5 January 2018,23:30,Light Rain,9°,22,100%,1003 hPa
Saturday 6 January 2018,00:00,Light Rain,8°,19,93%,1003 hPa
Saturday 6 January 2018,00:30,Light Rain,7°,19,93%,1003 hPa
Saturday 6 January 2018,01:00,Light Rain,7°,15,87%,1003 hPa
Saturday 6 January 2018,01:30,Light Rain,6°,9,93%,1002 hPa
Saturday 6 January 2018,02:00,Rain,6°,7,100%,1002 hPa
Saturday 6 January 2018,02:30,Rain,6°,7,100%,1002 hPa
Saturday 6 January 2018,03:00,Light Rain,5°,20,100%,1002 hPa
Saturday 6 January 2018,03:30,Light Rain,5°,19,93%,1002 hPa
Saturday 6 January 2018,04:00,Light Rain,5°,11,93%,1001 hPa
Saturday 6 January 2018,04:30,Light Rain,5°,9,93%,1001 hPa
Saturday 6 January 2018,05:00,Light Rain,4°,9,100%,1000 hPa
Saturday 6 January 2018,05:30,Drizzle,4°,11,100%,1000 hPa
Saturday 6 January 2018,06:00,Drizzle,4°,11,100%,0999 hPa
Saturday 6 January 2018,06:30,Drizzle,4°,13,100%,0999 hPa
Saturday 6 January 2018,07:00,Light Rain,4°,9,100%,0999 hPa
Saturday 6 January 2018,07:30,Light Rain,4°,9,100%,0999 hPa
Saturday 6 January 2018,08:00,Rain,4°,11,100%,0999 hPa
Saturday 6 January 2018,08:30,Rain,4°,11,93%,0999 hPa
Saturday 6 January 2018,09:00,Rain,3°,11,100%,0999 hPa
Saturday 6 January 2018,09:30,Light Rain,3°,11,100%,0998 hPa
Saturday 6 January 2018,10:00,Light Rain,3°,11,100%,0998 hPa
Saturday 6 January 2018,10:30,Light Rain,3°,13,100%,0998 hPa
Saturday 6 January 2018,11:00,Light Rain,3°,15,100%,0999 hPa
Saturday 6 January 2018,11:30,Drizzle,4°,11,93%,0998 hPa
Saturday 6 January 2018,12:00,Light Rain,4°,15,93%,0998 hPa
Saturday 6 January 2018,12:30,Light Rain,3°,19,100%,0997 hPa
Saturday 6 January 2018,13:00,Light Rain,3°,22,100%,0997 hPa
Saturday 6 January 2018,13:30,Light Rain,4°,19,93%,0996 hPa
Saturday 6 January 2018,14:00,Drizzle,4°,17,100%,0996 hPa
Saturday 6 January 2018,14:30,Drizzle,4°,13,100%,0996 hPa
Saturday 6 January 2018,15:00,Drizzle,4°,15,100%,0995 hPa
Saturday 6 January 2018,15:30,Light Rain,4°,19,100%,0995 hPa
Saturday 6 January 2018,16:00,Drizzle,4°,28,93%,0996 hPa
Saturday 6 January 2018,16:30,Light Rain,3°,28,100%,0996 hPa
Saturday 6 January 2018,17:00,Light Rain,3°,24,100%,0996 hPa
Saturday 6 January 2018,17:30,Light Rain,3°,26,100%,0996 hPa
Saturday 6 January 2018,18:00,Light Rain,3°,22,100%,0996 hPa
Saturday 6 January 2018,18:30,Light Rain,3°,22,100%,0996 hPa
Saturday 6 January 2018,19:00,Light Rain,3°,19,100%,0996 hPa
Saturday 6 January 2018,19:30,Light Rain,3°,19,93%,0996 hPa
Saturday 6 January 2018,20:00,Light Rain,4°,15,87%,0996 hPa
Saturday 6 January 2018,20:30,Light Rain,4°,9,87%,0996 hPa
Saturday 6 January 2018,21:00,Drizzle,4°,7,93%,0996 hPa
Saturday 6 January 2018,21:30,Drizzle,4°,7,87%,0996 hPa
Saturday 6 January 2018,22:00,Light Rain,4°,7,87%,0996 hPa
Saturday 6 January 2018,22:30,Light Rain,3°,11,93%,0996 hPa
Saturday 6 January 2018,23:00,Light Rain,3°,11,93%,0996 hPa
Saturday 6 January 2018,23:30,Rain,2°,17,100%,0996 hPa
Sunday 7 January 2018,00:00,Light Rain,2°,13,100%,0996 hPa
Sunday 7 January 2018,00:30,Drizzle,3°,13,93%,0996 hPa
Sunday 7 January 2018,01:00,Drizzle,3°,13,93%,0996 hPa
Sunday 7 January 2018,01:30,Drizzle,3°,9,93%,0996 hPa
Sunday 7 January 2018,02:00,Drizzle,3°,9,93%,0996 hPa
Sunday 7 January 2018,02:30,Light Rain,3°,7,93%,0996 hPa
Sunday 7 January 2018,03:00,Rain,3°,6,93%,0996 hPa
Sunday 7 January 2018,03:30,Light Rain,2°,7,100%,0996 hPa
Sunday 7 January 2018,04:00,Light Rain,2°,7,100%,0996 hPa
Sunday 7 January 2018,04:30,Freezing Rain,2°,9,100%,0996 hPa
Sunday 7 January 2018,05:00,Light Rain,2°,13,100%,0996 hPa
Sunday 7 January 2018,05:30,Light Rain,2°,13,100%,0996 hPa
Sunday 7 January 2018,06:00,Drizzle,2°,11,100%,0996 hPa
Sunday 7 January 2018,06:30,Light Rain,2°,9,100%,0996 hPa
Sunday 7 January 2018,07:00,Light Rain,2°,9,100%,0996 hPa
Sunday 7 January 2018,07:30,Light Rain,2°,6,100%,0996 hPa
Sunday 7 January 2018,08:00,Light Rain,2°,6,100%,0996 hPa
Sunday 7 January 2018,08:30,Light Rain,2°,7,100%,0997 hPa
Sunday 7 January 2018,09:00,Light Rain,2°,11,100%,0997 hPa
Sunday 7 January 2018,09:30,Light Rain,2°,11,100%,0997 hPa
Sunday 7 January 2018,10:00,Drizzle,2°,7,100%,0998 hPa
Sunday 7 January 2018,10:30,Mostly Cloudy,3°,6,100%,0998 hPa
Sunday 7 January 2018,11:00,Mostly Cloudy,3°,9,93%,0998 hPa
Sunday 7 January 2018,11:30,Mostly Cloudy,3°,9,93%,0999 hPa
Sunday 7 January 2018,12:00,Mostly Cloudy,3°,13,93%,0999 hPa
Sunday 7 January 2018,12:30,Mostly Cloudy,3°,11,93%,0999 hPa
Sunday 7 January 2018,13:00,Mostly Cloudy,4°,13,87%,0999 hPa
Sunday 7 January 2018,13:30,Mostly Cloudy,4°,13,87%,0999 hPa
Sunday 7 January 2018,14:00,Light Rain,4°,11,87%,1000 hPa
Sunday 7 January 2018,14:30,Drizzle,4°,19,87%,1000 hPa
Sunday 7 January 2018,15:00,Drizzle,4°,15,93%,1000 hPa
Sunday 7 January 2018,15:30,Drizzle,4°,17,87%,1000 hPa
Sunday 7 January 2018,16:00,Light Rain,4°,19,93%,1001 hPa
Sunday 7 January 2018,16:30,Light Rain,3°,15,100%,1001 hPa
Sunday 7 January 2018,17:00,Light Rain,3°,17,93%,1002 hPa
Sunday 7 January 2018,17:30,Light Rain,3°,13,93%,1002 hPa
Sunday 7 January 2018,18:00,Light Rain,3°,9,93%,1003 hPa
Sunday 7 January 2018,18:30,Mostly Cloudy,3°,7,100%,1003 hPa
Sunday 7 January 2018,19:00,Mostly Cloudy,3°,6,100%,1004 hPa
Sunday 7 January 2018,19:30,Mostly Cloudy,3°,4,100%,1004 hPa
Sunday 7 January 2018,20:00,Mostly Cloudy,3°,2,100%,1005 hPa
Sunday 7 January 2018,20:30,Mostly Cloudy,3°,4,100%,1005 hPa
Sunday 7 January 2018,21:00,Mostly Cloudy,3°,6,93%,1005 hPa
Sunday 7 January 2018,21:30,Partly Cloudy,3°,6,87%,1005 hPa
Sunday 7 January 2018,22:00,Fair,1°,Calm,100%,1006 hPa
Sunday 7 January 2018,22:30,Clear,1°,4,100%,1006 hPa
Sunday 7 January 2018,23:00,Fair,0°,2,100%,1006 hPa
Sunday 7 January 2018,23:30,Fair,0°,4,100%,1006 hPa
Monday 8 January 2018,00:00,Clear,0°,7,100%,1006 hPa
Monday 8 January 2018,00:30,Clear,0°,6,100%,1006 hPa
Monday 8 January 2018,01:00,Clear,0°,7,100%,1006 hPa
Monday 8 January 2018,01:30,Clear,0°,4,100%,1006 hPa
Monday 8 January 2018,02:00,Fair,0°,6,100%,1007 hPa
Monday 8 January 2018,02:30,Fair,0°,6,100%,1007 hPa
Monday 8 January 2018,03:00,Fair,-1°,2,100%,1007 hPa
Monday 8 January 2018,03:30,Partly Cloudy,-1°,6,100%,1008 hPa
Monday 8 January 2018,04:00,Mostly Cloudy,0°,4,100%,1008 hPa
Monday 8 January 2018,04:30,Partly Cloudy,-1°,2,100%,1008 hPa
Monday 8 January 2018,05:00,Fair,0°,9,100%,1008 hPa
Monday 8 January 2018,05:30,Fair,0°,6,100%,1008 hPa
Monday 8 January 2018,06:00,Clear,-1°,4,100%,1009 hPa
Monday 8 January 2018,06:30,Partly Cloudy,-1°,6,100%,1009 hPa
Monday 8 January 2018,07:00,Mostly Cloudy,-1°,2,100%,1009 hPa
Monday 8 January 2018,07:30,Mostly Cloudy,0°,6,100%,1009 hPa
Monday 8 January 2018,08:00,Partly Cloudy,-1°,4,100%,1009 hPa
Monday 8 January 2018,08:30,Partly Cloudy,-1°,4,100%,1010 hPa
Monday 8 January 2018,09:00,Fair,-1°,2,100%,1010 hPa
Monday 8 January 2018,09:30,Fair,0°,7,93%,1010 hPa
Monday 8 January 2018,10:00,Fair,1°,Calm,93%,1011 hPa
Monday 8 January 2018,10:30,Fair,2°,Calm,87%,1011 hPa
Monday 8 January 2018,11:00,Fair,2°,4,87%,1011 hPa
Monday 8 January 2018,11:30,Fair,3°,6,81%,1011 hPa
Monday 8 January 2018,12:00,Fair,4°,4,75%,1011 hPa
Monday 8 January 2018,12:30,Clear,4°,4,75%,1011 hPa
Monday 8 January 2018,13:00,Clear,6°,4,70%,1011 hPa
Monday 8 January 2018,13:30,Clear,6°,6,70%,1011 hPa
Monday 8 January 2018,14:00,Clear,7°,4,66%,1011 hPa
Monday 8 January 2018,14:30,Clear,7°,4,66%,1011 hPa
Monday 8 January 2018,15:00,Clear,8°,4,61%,1011 hPa
Monday 8 January 2018,15:30,Clear,8°,4,57%,1011 hPa
Monday 8 January 2018,16:00,Fair,8°,2,57%,1011 hPa
